url,title,current_price,current_price_numeric,old_price,old_price_numeric,discount_percent,discount_numeric,isbn,publisher,author,pages,pages_numeric,language,cover_type,description,rating,rating_numeric,reviews_count,availability,labels,categories,image_url
https://alinino.az/product/yine-de-sevdik,Yine de Sevdik,9.90 AZN,9.90,11 AZN,11,−10%,10,9786052063354,Olimpos,Miraç Çağrı Aktaş,160,160,Türk dili,Yumşaq,"“Biz bittik.” demişsin. Fakat sen, bitmenin ne demek olduğunu bilememişsin. Bitmek değildi bizimkisi, başlayamamaktı. Bitmek için başlamak gerekirdi biriciğim. Biz hiç başlamadık ki… Sen beni güzel sevmedin. Sana her adım attığımda beni biraz daha sensizliğe ittin. Ben seni her şeyim diye sevmiştim.Meğer sende koca bir hiçmişim. İnsanlara “Ben ondan çoktan gittim.” deme, sen bana hiç gelmedin. Ben senin varlığını hiçbir zaman hissetmedim. Fakat bir gün olsun vazgeçeyim de demedim.Şunu unutma- bizden ben vazgeçmedim, senin tarafından vazgeçirildim.Ama rahat olsun için çünkü sensiz daha rahat artık benim de içim!",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Aşk romanları, Müasir Türk Ədəbiyyatı, Bestseller",https://static.insales-cdn.com/r/vtMenT3Q9B8/rs:fit:570:570:1/q:80/plain/images/products/1/7511/171081047/6723e5252ae5694d024d062d4074b70c.jpg@jpg
https://alinino.az/product/sevseydi-gitmezdi,Sevseydi Gitmezdi,11.30 AZN,11.30,12.50 AZN,12.50,−10%,10,9786052214268,Hayykitap,Zeus Kabadayı,144,144,Türk dili,Yumşaq,Bavulunu ne kadar toplarsan topla…Onu boşalttığın gibi boşaltamazsın beynini…Yolcu olmak sorun değil. Gitmesine gidersin de Dönünce bulabilir misin terk edip gittiğini?Ben en çok yanlış duraktan korkarım.İndiğinde ne yol bilirsin ne de iz…Gerçi gidecek yerin yokken nasıl kaybolabilirsin ki?En iyisi bırakmak her şeyi…Hem bir yere gitmek yerine Kalırsam olduğum yerde… Olduğum yer evim olur… Olmaz mı?Olmasın…,5,5,10,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Aşk romanları, Bestseller",https://static.insales-cdn.com/r/uaxfkKCIpfM/rs:fit:570:570:1/q:80/plain/images/products/1/7487/171081023/09d1a6efca1bed283e00cc9133f096cd.jpg@jpg
https://alinino.az/product/hippi,Hippi,11.40 AZN,11.40,12.70 AZN,12.70,−10%,10,9789750737589,Can Yayınları,Paulo Coelho,264,264,Türk dili,Yumşaq,"1970 yılının Eylül ayında, dünyanın merkezi olma şerefi için yarışan iki mekân vardı: Londra’daki Piccadilly Circus ve Amsterdam’daki Dam Meydanı... 1970 yılının Eylül ayında uçak biletleri ateş pahası olduğundan uçakla seyahat ancak elit kesim için mümkündü. Gençlerden oluşan muazzam bir kitle içinse durum farklıydı. 1970 yılının Eylül ayında dünyaya kadınlar hükmediyordu… Genç hippi kadınlar demek belki daha doğru olur...1970 yılının Eylül ayında herkesin paranormal güçleri vardı, olmayanlar da sahip olma yolundaydı…1970 yılının Eylül ayında, yazarlık hayalleri kuran Paulo, özgürlük peşinde dünyayı dolaşırken Karla’yla karşılaşınca ikisinin de yaşamı kökten değişecekti- Peru’nun kayıp şehirleri, Brezilya’nın zindanları, Amsterdam’ın arka sokakları, İstanbul’un çarşıları bir bütünün parçaları haline gelecekti…Paulo Coelho’nun kendi yaşamöyküsüne belki de en yakın eseri Hippi, başka bir dünyanın mümkün olduğuna inanan barışçıl bir neslin arayış ve dönüşüm öyküsü.",5,5,11,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Aşk romanları, Bestseller",https://static.insales-cdn.com/r/cC3BW9sbmp4/rs:fit:570:570:1/q:80/plain/images/products/1/7474/171081010/d2b1d5e9ab845c6ded2d3a0e8c5530f5.jpg@jpg
https://alinino.az/product/bana-ikimizi-anlat,Bana İkimizi Anlat,9.40 AZN,9.40,10.50 AZN,10.50,−10%,10,9786059913188,Destek,Ahmet Batman,184,184,Türk dili,Yumşaq,"“Soğuk Kahve” ve “Sabah Uykum” yazarından“Yaşanması mümkünken yaşanmayan her aşk gün gelir bizden bunun hesabını sorar.”Adamlık, bir kadını bir ömür sevmekten geçer. Kadınlık da kendini bir ömür sevecek adamın değerini bilmektir. Kimin için yaratıldığını bilmiyorsun elbette ama bu hikâyenin başrolü sensin. Aşkı senin, acısı senin. Kimse içinde kopan fırtınaları anlamaz, anlamak zorunda da değil zaten. İnsanlar hep konuşur çünkü hayat senin, tasası onlarındır.Her şeye rağmen bilmediğim bir hikâyenin başrolünü oynuyorum. Sonu nereye gider belli değil, seveceğim kaç şarkı kaldı bilmiyorum. Herkes gibi, her şeyden habersiz yaşıyorum. Ne zaman karşıma çıkarsın, hangi şarkıda ilk dansımızı ederiz hiçbir fikrim yok. Ayrıntılara takılmaya gerek yok belki de... Hikâyeme katıldığın gün sarılır konuşuruz bunları.",5,5,2,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Aşk romanları, Bestseller",https://static.insales-cdn.com/r/3q7GeX0F0LQ/rs:fit:570:570:1/q:80/plain/images/products/1/7453/171080989/095fe2a8fda8779126637ea700dc08bf.jpg@jpg
https://alinino.az/product/4n1k,4N1K,20.10 AZN,20.10,22.30 AZN,22.30,−10%,10,9786051730547,Epsilon,Büşra Yılmaz,488,488,Türk dili,Yumşaq,"Yaprak- küçükken, markette annesinden sürpriz yumurta istediği için bulgur reyonuna sıkıştırılıp çimdiklenenler, ilkokul önlüğünün altına eşofman giyip okula gidenler, yeşil silgisini diş izi yapanlar ve kırmızı kapaklı tüm dersler kitabının saman sayfalarını silerken yırtanlar kadar sıradan bir kız çocuğuyken- birlikte büyüdüğü dört çılgın erkek arkadaşı yüzünden akranlarından biraz farklı bir kız haline gelmiştir.Dünyası, on iki yıllık dostları, gamzeli kahramanı Ali, tek ideolojisi 3P (pizza, pijama, pislik) üzerine kurulu bir çılgın, Oğuz, sevgilisini kendi vesikalık resminden bile kıskanan demirli, Gökhan ve notları toplamda bile 100’e ulaşamayan çorap fetişisti tatlı çapkın Sinan’dan ibarettir. Kalbi dördüyle tıka basa dolu, hayatı onlarla rengârenk olduğu için aşka ne inancı vardır ne de ihtiyacı...Ama bir gün rutin (!) hayatı, doğum gününde gelen bir paket ile tümden değişir. Paketin içinde, gizemli bir âşıktan gelen, kızımızın asla giymeyeceği türden gösterişli bir elbise ve içinde de bir not vardır.",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Aşk romanları",https://static.insales-cdn.com/r/06GnUidVi3s/rs:fit:570:570:1/q:80/plain/images/products/1/7219/171080755/ccf70906a26d0d6b69d612a36a7c6777.jpg@jpg
https://alinino.az/product/mart-menekseleri,Mart Menekşeleri,11.70 AZN,11.70,13 AZN,13,−10%,10,9786059441285,Arkadya Yayınları,Sarah Jio,,,Türk dili,Bərk,"Her şeyi kaybettiğini sanırsın ama gerçek aşk hep ordadır.Emily Wilson yirmilerinde hayatının zirvesindedir. Yazdığı kitap çok satmıştır, tanınan bir eşi vardır ve hayatı mükemmel gidiyordur.Ancak on yıl sonra, Emily’nin tüm hayatı tersine döner. Bu yüzden yengesi Bee onu martta Bainbridge Adası’na çağırdığında hayata yeni bir başlangıç yapmak için arkasına bakmadan oraya gider. Emily burada 1943 tarihli gizemli bir günlük bulur. Bu günlük ona aradığı yeni başlangıcı verecektir.Kitap Hakkında Ne DedilerOkumayı ve Sarah Jio’yu sevenler için muhteşem yolculuk başlıyor yine. Bu kitabın nasıl bittiğini anlayamayacaksınız bile. İclal Aydın /Oyuncu, YazarSevgili Sarah Jio kelimelerle bizi sırlarla dolu yitip giden hayatların içine öyle güzel götürmüş ki son cümleden sonra bile hâlâ o küçük adada aklım... AYŞE ÇINAR / Ses SanatçısıMart Menekşeleri aşk ve gizemi derinden hissedeceğiniz bir Sarah Jio eseri. BERNA SARAY SarahJioTurkeyYazar HakkındaYağmur Sonrası, Mart Menekşeleri, Böğürtlen Kışı, Son Kamelya, Gündüzsefası, Agapi, Yeşil Deniz Kabuğu ve Kelebek Adası romanlarıyla New York Times ve USA Today’in çoksatan yazarlarından ve Amerika’nın en çok okunan kadın yazarlarından biri olan Sarah Jio aynı zamanda Glamour, O, The Oprah Magazine, Redbook, Real Simple dergilerinde yazılar yazmaktadır. Jio’nun kitapları 25'ten fazla ülkede yayınlanmıştır. Seattle’da üç küçük çocuğu ve golden cinsi köpeğiyle birlikte yaşamaktadır. Sarah Jio hakkında daha fazla bilgi için www.sarahjio.com’a adresine girebilir, facebook.com/sarahjioauthor adresinden yazarı takip edebilirsiniz",5,5,10,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Aşk romanları, Bestseller",https://static.insales-cdn.com/r/r2HlYkCzv4w/rs:fit:570:570:1/q:80/plain/images/products/1/7145/171080681/632ca576e081e1523f191a878c1203ea.jpg@jpg
https://alinino.az/product/satranc,Satranç,3.42 AZN,3.42,3.80 AZN,3.80,−10%,10,9789750725708,Can Yayınları,Stefan Zweig,71,71,Türk dili,Yumşaq,"Nazi kampında tecritte kalan tutsak, bir subayın cebinden gizlice aldığı satranç kitabındaki hamleleri ezberler. Yıllar sonra bir satranç şampiyonuyla oynamaya ikna edilir. İlk kez birisine karşı oynayacaktır. Satranç, gerilimli bir kurguya ve kahramanının ruhsal gelgitlerinin incelikle işlendiği bir dokuya sahip.Nazi kampında tecritte kalan tutsak, bir subayın cebinden gizlice aldığı satranç kitabındaki hamleleri ezberler. Yıllar sonra bir satranç şampiyonuyla oynamaya ikna edilir. İlk kez birisine karşı oynayacaktır. Satranç, gerilimli bir kurguya ve kahramanının ruhsal gelgitlerinin incelikle işlendiği bir dokuya sahip.",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Dünya Və Türk Klassikası, Bestseller",https://static.insales-cdn.com/r/mH51vKvKEa0/rs:fit:570:570:1/q:80/plain/images/products/1/7099/171080635/87ae3073ed56f45a97e116cad450f843.jpg@jpg
https://alinino.az/product/hayvan-ciftligi,Hayvan Çiftliği,3.96 AZN,3.96,4.40 AZN,4.40,−10%,10,9789750719387,Can Yayınları,George Orwell,152,152,Türk dili,Yumşaq,"İngiliz yazar George Orwell (1903-1950), ülkemizde daha çok Bindokuzyüzseksendört adlı kitabıyla tanınır. Hayvan Çiftliği, onun çağdaş klasikler arasına girmis ikinci ünlü yapıtıdır. 1940'lardaki 'reel sosyalizm'in eleştirisi olan bu roman, dünya edebiyatında 'yergi' türünün başyapıtlarından biridir. Hayvan Çiftliği'ni n kişileri hayvanlardır. Bir çiftlikte yaşayan hayvanlar, kendilerini sömüren insanlara başkaldırıp çiftliğin yönetimini ele geçirirler. Amaçları daha eşitlikçi bir topluluk oluşturmaktadır. Aralarında en akıllı olanlar domuzlar- kısa sürede önder bir takım oluştururlar, devrimi de onlar yolundan saptırırlar. Ne yazık ki insanlardan daha baskıcı, daha acımasız bir diktatörlük kurulmuştur artık. George Orwell, bu romanında tarihsel bir gerçeği eleştirmektedir. Romandaki önder domuzun, düpedüz Stalin'i simgelediği açıkça görülecektir. Öbür kişiler bire bir belli olmasalar da, bir diktatörlük ortamında olabilecek kişilerdir. Romanın alt başlığı Bir Peri Masalı'dır. Küçükleri eğlendirecek bir peri masalı değildir- ama roman, bir masal anlatımıyla yazılmıştır.",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Dünya Və Türk Klassikası, Bestseller",https://static.insales-cdn.com/r/ZSwM34fcI0Q/rs:fit:570:570:1/q:80/plain/images/products/1/7059/171080595/ae1cbef14e3fd970cc8ff6a6b2c45308.jpg@jpg
https://alinino.az/product/dusman-okullar,Düşman Okullar,20.30 AZN,20.30,22.50 AZN,22.50,−10%,10,9786059232746,Ephesus,Dilara Keskin,304,304,Türk dili,Bərk,,0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Müasir Türk Ədəbiyyatı, Bestseller",https://static.insales-cdn.com/r/DfXXL0zdBVs/rs:fit:570:570:1/q:80/plain/images/products/1/6546/171080082/c2130747f8790ef3599d104e366e82ff.jpg@jpg
https://alinino.az/product/graviti-folz-dipper-i-meybl-sokrovischa-piratov-vremeni,Гравити Фолз. Диппер и Мэйбл. Сокровища Пиратов Времени,16.56 AZN,16.56,18.40 AZN,18.40,−10%,10,9785699900688,Эксмо,,,,Rus dili,Bərk,"Диппер и Мэйбл вместе с Блендином Блэндином, путешественником во времени, отправляются на поиски сокровищ Пиратов Времени. Их ждут головокружительные и опасные приключения в будущем и в прошлом: на Диком Западе и в Средневековье. Но именно ты выбираешь, куда друзья отправятся дальше и что предпримут, будут ли они грабить поезд, как заправские бандиты из вестерна, или встретятся с драконом в пещере. Только осторожнее, ведь ты можешь привести близнецов не только к сокровищам, но и туда, откуда нет выхода, например, во временной тупик. Перед тобой книга, в который ты сам можешь строить сюжет, выбирать места действия и принимать решения за героев. Путешествуй во времени вместе с Диппером, Мэйбл и Блендином!",5,5,1,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Uşaq Ədəbiyyatı, Bestseller, Uşaqlar Üçün Bədii Ədəbiyyat",https://static.insales-cdn.com/r/VbS9Ks2KuN4/rs:fit:570:570:1/q:80/plain/images/products/1/6347/171079883/c36130e2e9203e40b3a802679c8ac90d.jpg@jpg
https://alinino.az/product/vlyubis-v-menya,Влюбись в меня,11.07 AZN,11.07,12.30 AZN,12.30,−10%,10,9785699862108,Эксмо,Рейчел Рене Рассел,,,Rus dili,Bərk,"Брендон оказался еще лживей, чем мой главный враг, Маккензи Холлистер. То он зовет меня на почти-свидание, то грубо отменяет все в последний момент. В журналах для девчонок, конечно, разное пишут, но одна статья оказалась поразительно правдивой… А еще в школе устраивают Бал Любви, и Маккензи из кожи вон лезет, лишь бы я на него не попала. Как будто меня – с разбитым сердцем – это интересует! Так-так-так, неужели эти события между собой связаны?",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Uşaq Ədəbiyyatı, Bestseller, Uşaqlar Üçün Bədii Ədəbiyyat, Bestseller",https://static.insales-cdn.com/r/YlmPHV_L42U/rs:fit:570:570:1/q:80/plain/images/products/1/5449/171078985/4331cfeebf7bd16cb4f2cb851f59a927.jpg@jpg
https://alinino.az/product/bukvar,Букварь,11.79 AZN,11.79,13.10 AZN,13.10,−10%,10,9785699475155,Эксмо,Надежда Жукова,,,Rus dili,Bərk,"При составлении Букваря автор использовал свой 30-летний опыт работы логопеда, что впервые позволило сочетать обучение грамоте с предупреждением ошибок на письме, возникающих в школьном возрасте. Букварь основан на традиционном подходе к обучению чтению на русском языке, дополняя традиционный подход оригинальным способом обучения ребенка осознанию буквосочетания как цельного графического элемента - слога в качестве единицы чтения (в дальнейшем письма). Букварь не имеет развлекательного или занимательного характера, его задача - обеспечить ребенку наибыстрейшее овладение техникой чтения, что должно доставить детям радость и удовольствие в награду за труд. Надеемся, что наши дети, овладев без особых затруднений чтением, возьмут в руки книгу как орудие культуры и источник знаний.",0,0,2,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Uşaq Ədəbiyyatı, Bestseller, Öyrədici vəsaitlər, Bestseller, 6-7 yaş",https://static.insales-cdn.com/r/IxWYGKJg428/rs:fit:570:570:1/q:80/plain/images/products/1/5139/171078675/a78ad567c39db95538a0f7c088087930.jpg@jpg
https://alinino.az/product/48-zakonov-vlasti-2,48 законов власти,17.19 AZN,17.19,19.10 AZN,19.10,−10%,10,9785790505447,Рипол Классик,Роберт Грин,,,Rus dili,Super cild,"Это самая аморальная, самая скандальная, самая циничная… и самая правдивая книга о власти, начиная с незамысловатой, бытовой и кончая президентской. Отныне, познав блестяще сформулированные и подкрепленные интереснейшими и неожиданными историческими фактами жесткие и жестокие законы поведения во власти, вы без труда распознаете то, что стоит за теми или иными словами и поступками ""маленьких"" начальников и сильных мира сего, то, что тщательно они пытаются скрыть.""48 законов власти"" - настольная книга для тех, кто желает освоить науку управления людьми, безошибочно использовать их слабости для достижения собственного могущества",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Biznes Haqqında, Bestseller",https://static.insales-cdn.com/r/lNvit4V9ugI/rs:fit:570:570:1/q:80/plain/images/products/1/7076/183868324/67733_71731909.jpg@jpg
https://alinino.az/product/mastera-uspeha,Мастера успеха,35.91 AZN,35.91,39.90 AZN,39.90,−10%,10,9785386104061,Рипол Классик,Роберт Грин,,,Rus dili,Bərk,,5,5,2,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Biznes Haqqında",https://static.insales-cdn.com/r/EpzCTg9t3kM/rs:fit:570:570:1/q:80/plain/images/products/1/4516/171078052/0074c00d713f0446f5b94041916e51cf.jpg@jpg
https://alinino.az/product/tayna,Тайна,18.18 AZN,18.18,20.20 AZN,20.20,−10%,10,9785699904068,Эксмо,Ронда Берн,,,Rus dili,Bərk,"Из этой книги Вы узнаете, как использовать Тайну во всех аспектах своей жизни – деньги, здоровье, отношения и, вообще, для любого взаимодействия с внешним миром. Со времен «Кода да Винчи» и «Алхимика» читающий мир не знал такой сенсации.",5,5,4,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Psixologiya. Ezoterika",https://static.insales-cdn.com/r/okD9FBP-j6g/rs:fit:570:570:1/q:80/plain/images/products/1/3481/171077017/8ea1e3fd0ead5e60bfc0b6b15dac5836.jpg@jpg
https://alinino.az/product/skazat-zhizni-da-psiholog-v-kontslagere,Сказать жизни Да! Психолог в концлагере,16.20 AZN,16.20,18 AZN,18,−10%,10,9785916717310,Альпина нон-фикшн,Виктор Франкл,,,Rus dili,Bərk,"Эта удивительная книга сделала ее автора одним из величайших духовных учителей человечества в XX веке. В ней философ и психолог Виктор Франкл, прошедший нацистские лагеря смерти, открыл миллионам людей всего мира путь постижения смысла жизни. В страшных, убийственных условиях концлагерей он показал необычайную силу человеческого духа. Дух упрям, вопреки слабости тела и разладу души. Человеку есть ради чего жить!Почему книга достойна прочтенияКнига разошлась миллионными тиражами в десятках стран, крупнейшие философы считали ее одним из величайших произведений человечества, а миллионам простых людей она помогла изменить свою жизнь. По опросу Национальной библиотеки конгресса США, книга вошла в десятку книг, которые больше всего повлияли на жизнь людей во всем мире.Для кого эта книгаДля тех, кто исследует себя и свой внутренний мир. Кто знает смысл, и кто его утерял. Для тех, у кого всё в порядке, и для тех, кто устал от жизни. Эта великая книга научит способности обрести смысл в любой ситуации.",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Psixologiya. Ezoterika",https://static.insales-cdn.com/r/GFRreaMZj5Y/rs:fit:570:570:1/q:80/plain/images/products/1/3400/171076936/3a95300f59a5ce5877e3306b64be153f.jpg@jpg
https://alinino.az/product/hochu-i-budu-prinyat-sebya-polyubit-zhizn-i-stat-schastlivym,"Хочу и буду. Принять себя, полюбить жизнь и стать счастливым",21.15 AZN,21.15,23.50 AZN,23.50,−10%,10,9785961467994,Эксмо,Михаил Лабковский,,,Rus dili,Yumşaq,"Психолог Михаил Лабковский абсолютно уверен, что человек может и имеет право быть счастливым и делать только то, что он хочет. Его книга о том, как понять себя, обрести гармонию и научиться радоваться жизни. Автор исследует причины, препятствующие психически здоровому образу жизни: откуда в нас осознанные и бессознательные тревоги, страхи, неумение слушать себя и строить отношения с другими людьми?Отличительная черта подхода Лабковского - в конкретике. На любой самый сложный вопрос он всегда дает предельно доходчивый ответ. Его заявления и советы настолько радикальны, что многим приходится сначала испытать удивление, если не шок. В рекомендациях автор не прячется за обтекаемыми формулировками, а четко называет причины проблем. И самое главное, что он знает, как эту проблему решить - без копания в детских психотравмах и пристального анализа вашего прошлого. Если у человека есть знание и желание, то изменить себя и свою жизнь к лучшему вполне реально.Цель любой работы психолога - личное счастье и благополучие его пациента. Цель издания этой книги - личное счастье каждого, кто ее прочитает.",0,0,2,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Psixologiya. Ezoterika",https://static.insales-cdn.com/r/q5HmHZ3VW94/rs:fit:570:570:1/q:80/plain/images/products/1/3106/171076642/a06230aa274f81ae5d8327c864947281.jpg@jpg
https://alinino.az/product/tsvety-dlya-eldzhernona-743152,Цветы для Элджернона,7.92 AZN,7.92,8.80 AZN,8.80,−10%,10,2000021737969,ЭКСМО,Дэниел Киз,,,Rus dili,Yumşaq,,0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller",https://static.insales-cdn.com/r/suvJfO9D7Bg/rs:fit:570:570:1/q:80/plain/images/products/1/2791/171076327/7dd4e221fb3999384e06698e7aa13216.jpg@jpg
https://alinino.az/product/malenkaya-zhizn,Маленькая жизнь,22.05 AZN,22.05,24.50 AZN,24.50,−10%,10,9785170971190,Эгмонт,Ханья Янагихара,,,Rus dili,Bərk,,5,5,6,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Romanlar",https://static.insales-cdn.com/r/Y1jYyjy6Dvk/rs:fit:570:570:1/q:80/plain/images/products/1/2544/171076080/a9a8a9c298b70331dfbee8d0009199f4.jpg@jpg
https://alinino.az/product/inferno-2,Инферно,13.41 AZN,13.41,14.90 AZN,14.90,−10%,10,9785170988587,АСТ,Дэн Браун,,,Rus dili,Bərk,"Дэн Браун - один из самых популярных в мире писателей, автор легендарного цикла книг о профессоре Роберте Лэнгдоне, который, рискуя жизнью, умудряется распутывать самые невероятные головоломки. Вторая книга цикла - ""Код да Винчи"" - стала мировым бестселлером № 1. По сюжету романов снято уже два фильма - ""Ангелы и демоны"" и ""Код да Винчи"". В середине октября на широкий экран выходит фильм ""Инферно"" с Томом Хэнксом в главной роли, снятый по четвертой книге о Роберте Лэнгдоне, а мы представляем вниманию читателей книгу в кинообложке. Романы Дэна Брауна переведены на 54 языка, а их суммарный тираж составил 200 миллионов экземпляров! Каждое произведение Дэна Брауна становится сенсацией, его книги обсуждают, о них ожесточенно спорят, а их голливудские экранизации неизменно лидируют в прокате. ""Самый кинематографичный блокбастер, какой можно вообразить. Не только Лэнгдон, но и персонажи второго плана выше всяких похвал"".",4,4,1,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Detektivlər. Trillerlər",https://static.insales-cdn.com/r/ze-p08Cr4cw/rs:fit:570:570:1/q:80/plain/images/products/1/2130/171075666/28128fd09845ed40f7d67896167e2669.jpg@jpg
https://alinino.az/product/tsifrovaya-krepost,Цифровая крепость,18.45 AZN,18.45,20.50 AZN,20.50,−10%,10,9785170808533,АСТ,Браун Д.,,,Rus dili,Bərk,"Автор супербестселлера десятилетия предлагает вам взломать еще один код - сверхсложный, таящий в себе опасность и угрозу для всего мира! Но... кто придумал этот код?! Чего он добивается?! Зачем вступил в безжалостную игру с Агентством национальной безопасности США?! Оружие загадочного врага - всего лишь набор символов и букв. За расшифровку берется лучший криптограф Америки Сьюзан Флетчер. И то, что она обнаруживает, ставит под угрозу не только важнейшие разработки спецслужб США, но и судьбы миллионов людей... С этой секунды на Сьюзан начинается настоящая охота...",5,5,1,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Detektivlər. Trillerlər",https://static.insales-cdn.com/r/UX_1HWpxExU/rs:fit:570:570:1/q:80/plain/images/products/1/2083/171075619/ea63d0553b6522b8558ddca45aed11fb.jpg@jpg
https://alinino.az/product/sladost-na-korochke-piroga,Сладость на корочке пирога,12.15 AZN,12.15,13.50 AZN,13.50,−10%,10,9785170873197,"АСТ, Жанры",Алан Брэдли,,,Rus dili,Bərk,"В старинном английском поместье Букшоу обитают последние представители аристократического рода - эксцентричный полковник де Люс и три его дочери. Летом 1950 года тягучее болото сельской жизни нарушают невероятные события: убийство незнакомца и арест полковника. Пока старшие дочери, как положено хорошо воспитанным английским леди, рыдают в платочки, младшая, одиннадцатилетняя Флавия, в восторге: наконец-то в ее жизни что-то произошло! Аналитический склад ума, страсть к химии и особенно к ядам помогут ей разобраться в этом головоломном деле, на котором сломали зубы местные полицейские. Флавия приступает к поискам, которые приведут ее ни больше ни меньше, как к королю Англии собственной персоной. В одном она уверена: отец невиновен - наоборот, он защищает своих дочерей от чего-то ужасного... СЛАДОСТЬ НА КОРОЧКЕ ПИРОГА - это мастерски рассказанная история обманов и пронзительное в своей достоверности погружение в английскую жизнь середины XX века.",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Detektivlər. Trillerlər",https://static.insales-cdn.com/r/j53bR7WcURE/rs:fit:570:570:1/q:80/plain/images/products/1/1942/171075478/9a96fbf47115aa741773299ba1f54c88.jpg@jpg
https://alinino.az/product/tysyacha-siyayuschih-solnts,Тысяча сияющих солнц,16.20 AZN,16.20,26.10 AZN,26.10,−38%,38,9785864716748,Эксмо,Халед Хоссейни,,,Rus dili,Bərk,,5,5,5,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Müasir Xarici Nəşr",https://static.insales-cdn.com/r/ISINDXIFc3M/rs:fit:570:570:1/q:80/plain/images/products/1/1629/171075165/404cd8040badd7bd48a820c13c2d13a3.jpg@jpg
https://alinino.az/product/nad-propastyu-vo-rzhi,Над пропастью во ржи,12.70 AZN,12.70,14.10 AZN,14.10,−10%,10,9785699648146,Эксмо,Сэлинджер Д.Д.,,,Rus dili,Bərk,"В книгу вошли произведения: роман ""Над пропастью во ржи"", повести ""Выше стропила, плотники"", ""Фрэнни"", ""Зуи"", ""16 Хэпворта 1924 года"", девять рассказов ""Хорошо ловится рыбка-бананка"", Лапа-Растяпа"", Перед самой войной с эскимосами"", ""Человек, который смеялся"", ""В лодке"", Дорогой Эсме с любовью - и всякой мерзостью"", ""И эти губы, и глаза зеленые..."", ""Голубой период де Домье-Смита"", ""Тедди"".",0,0,0,Mövcud deyil,"Satıldı, Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Dünya Klassikası",https://static.insales-cdn.com/r/HPThMxdzcFw/rs:fit:570:570:1/q:80/plain/images/products/1/1419/171074955/76a731a5de567c96cb8dfc1c9e0b05f3.jpg@jpg
